id_a,company_name_a,id_b,company_name_b,best_match_score
369028,the kooples,356688,the kooples,
369028,the kooples,397517,the kooples,
242340,superdrug,398942,superdrug stores,
242426,priceminister,55907,rakuten france,
242426,priceminister,105109,rakuten,
242426,priceminister,164261,rakutenpriceminister,
242426,priceminister,251720,priceminister,
369277,rakuten,55907,rakuten france,
369277,rakuten,105109,rakuten,
369277,rakuten,164261,rakutenpriceminister,
369277,rakuten,251720,priceminister,
370350,rakuten,55907,rakuten france,
370350,rakuten,105109,rakuten,
370350,rakuten,164261,rakutenpriceminister,
370350,rakuten,251720,priceminister,
370589,rakuten,55907,rakuten france,
370589,rakuten,105109,rakuten,
370589,rakuten,164261,rakutenpriceminister,
370589,rakuten,251720,priceminister,
242447,evaneos,105494,evaneos,
242462,groupe vivarte,203454,vivarte,
242462,groupe vivarte,267227,vivarte groupe,
242504,ebrc,356761,ebrc,
242514,villeroy u0026 boch,265667,villeroy & bosch,
249614,l oréal,242661,l oréal,
242850,biogen,362707,biogen,
242874,pwc,303953,pwc,
242923,coface,156872,coface,
250452,coface,156872,coface,
243114,yves rocher,39552,yrnet.com,
243182,brack.ch,417339,brack.ch ag,
243311,jeff de bruges,68173,jeff de bruges,
302460,jeff de bruges,68173,jeff de bruges,
302460,jeff de bruges,243311,jeff de bruges,
243316,uff,51061,uff,
243316,uff,178669,uff,
243316,uff,304933,uff,
243316,uff,416676,uff,
243472,renault retail group,105313,renault retail group,
267908,renault retail group,105313,renault retail group,
267908,renault retail group,243472,renault retail group,
413227,renault retail europe,105313,renault retail group,
413227,renault retail europe,243472,renault retail group,
243618,institut du commerce connecté,105150,institut du commerce connecte,
243746,accorhotels arena,106098,accorhotels arena,
405149,accorhotels arena,106098,accorhotels arena,
243793,webdistrib,369712,webdistrib,
243816,lafuma,266340,lafuma,
415834,lafuma mobilier,266340,lafuma,
243879,moy park,360287,moy park,
243910,fiat,361097,fiat auto group,
243949,van cleef u0026 arpels,36450,van cleef & arpels,
243949,van cleef u0026 arpels,78499,van cleef u0026 arpels,
243949,van cleef u0026 arpels,105896,van cleef & arpels france,
243949,van cleef u0026 arpels,170655,van cleef u0026 arpels,
243949,van cleef u0026 arpels,350145,van cleef & arpels,
243949,van cleef u0026 arpels,367007,van cleef & arpels us,
354607,van cleef & arpels us,36450,van cleef & arpels,
354607,van cleef & arpels us,78499,van cleef u0026 arpels,
354607,van cleef & arpels us,105896,van cleef & arpels france,
354607,van cleef & arpels us,170655,van cleef u0026 arpels,
354607,van cleef & arpels us,350145,van cleef & arpels,
354607,van cleef & arpels us,367007,van cleef & arpels us,
366907,van cleef & arpels france,36450,van cleef & arpels,
366907,van cleef & arpels france,78499,van cleef u0026 arpels,
366907,van cleef & arpels france,105896,van cleef & arpels france,
366907,van cleef & arpels france,170655,van cleef u0026 arpels,
366907,van cleef & arpels france,350145,van cleef & arpels,
366907,van cleef & arpels france,367007,van cleef & arpels us,
367007,van cleef & arpels us,36450,van cleef & arpels,
367007,van cleef & arpels us,78499,van cleef u0026 arpels,
367007,van cleef & arpels us,105896,van cleef & arpels france,
367007,van cleef & arpels us,170655,van cleef u0026 arpels,
367007,van cleef & arpels us,350145,van cleef & arpels,
368955,van cleef & arpels france,36450,van cleef & arpels,
368955,van cleef & arpels france,78499,van cleef u0026 arpels,
368955,van cleef & arpels france,105896,van cleef & arpels france,
368955,van cleef & arpels france,170655,van cleef u0026 arpels,
368955,van cleef & arpels france,350145,van cleef & arpels,
368955,van cleef & arpels france,367007,van cleef & arpels us,
369956,van cleef & arpels france,36450,van cleef & arpels,
369956,van cleef & arpels france,78499,van cleef u0026 arpels,
369956,van cleef & arpels france,105896,van cleef & arpels france,
369956,van cleef & arpels france,170655,van cleef u0026 arpels,
369956,van cleef & arpels france,350145,van cleef & arpels,
369956,van cleef & arpels france,367007,van cleef & arpels us,
243957,zeeman g + w  wahler der modemarkt gmbh,265492,zeeman,
243965,jeanneau,350242,jeanneau,
243998,ipag business school,188824,ipag business school,
244012,carrefour belgium,349990,carrefour be,
244056,comma,415369,comma store,
244130,splio spain,268101,splio,
244157,akeneo,267678,akeneo,
244365,"johnson & johnson services, inc.",65276,"johnson & johnson services, inc.",
251601,johnson & johnson,65276,"johnson & johnson services, inc.",
244511,brasseries kronenbourg,104967,brasseries kronenbourg,
253779,kronenbourg,104967,brasseries kronenbourg,
244734,captain contrat,75147,captain contrat,
244734,captain contrat,363440,captaincontrat,
244911,eni germany,237258,eni,
244911,eni germany,357197,eni gas & power france s.a.,
350176,eni,237258,eni,
350176,eni,357197,eni gas & power france s.a.,
244942,ecf,407909,ecole de conduite francaise,
244963,m comme mutuelle,106119,m comme mutuelle,
245074,eral,265595,tout faire,
245115,"gartner, inc.",315399,"gartner, inc.",
245139,outbrain inc.,363051,outbrain,
245173,tag heuer,266737,tag heuer,
363722,tag heuer,245173,tag heuer,
363722,tag heuer,266737,tag heuer,
245389,groupe psa,251482,peugeot s.a.,
245389,groupe psa,350967,mpsa,
245396,darty,251199,darty,
245396,darty,367970,darty,
251199,darty,367970,darty,
267875,darty,251199,darty,
267875,darty,367970,darty,
367970,darty,251199,darty,
368069,darty,251199,darty,
368069,darty,367970,darty,
245451,trigano jardin,105894,trigano,
245451,trigano jardin,182871,trigano remorques,
406671,maxter,105894,trigano,
406671,maxter,182871,trigano remorques,
245576,aaa data,9805,aaa data,
245576,aaa data,54615,aaa data,
245576,aaa data,351090,aaa data,
250402,aaa data,9805,aaa data,
250402,aaa data,54615,aaa data,
250402,aaa data,351090,aaa data,
245700,elbee,267582,elbee,
245745,la ruche qui dit oui,105372,la ruche qui dit oui,
245750,kantar media,357089,kantar media,
245805,digitick,355923,digitick,
245970,scaouest,417486,scaouest,
246001,verspieren,106159,verspieren,
246090,toutadom groupe star s service,355378,star service,
246159,meetic group,104629,meetic,
246159,meetic group,250314,meetic group,
246373,devialet,44031,devialet,
246373,devialet,414572,devialet,
370085,devialet,44031,devialet,
370085,devialet,246373,devialet,
370085,devialet,414572,devialet,
246456,optical center,84979,optical center,
246512,salamander,265280,salamander,
246693,gfi informatique,421643,fablab gfi,
246702,sofrecom,356376,sofrecom,
246750,suricats consulting,10573,suricats consulting,
246750,suricats consulting,355602,suricats consulting,
419202,suricats consulting,10573,suricats consulting,
419202,suricats consulting,355602,suricats consulting,
246758,l express,28241,l express,
246758,l express,350501,l express,
246758,l express,368747,groupe l express,
350501,l express,28241,l express,
350501,l express,368747,groupe l express,
369892,groupe l express,28241,l express,
369892,groupe l express,350501,l express,
369892,groupe l express,368747,groupe l express,
246760,immochan international s.a.s.,268135,immochan international s.a.s.,
246792,wel com,265656,comcentre.com,
246957,sidel,351315,sidel blowing & services,
246958,l etudiant,33546,l etudiant,
246958,l etudiant,92550,letudiant.fr,
246958,l etudiant,356006,l etudiant.fr,
368020,l etudiant,33546,l etudiant,
368020,l etudiant,92550,letudiant.fr,
368020,l etudiant,356006,l etudiant.fr,
368199,l etudiant,33546,l etudiant,
368199,l etudiant,92550,letudiant.fr,
368199,l etudiant,356006,l etudiant.fr,
246971,centrakor,267674,s.a. centrakor stores,
247066,artefact,104459,artefact,
247066,artefact,353186,artefact,
247093,electrolux,266191,electrolux home products france,
247193,sacem,105058,sacem,
247193,sacem,264943,sacem,
247193,sacem,356856,sacem,
247193,sacem,368234,sacem,
356856,sacem,105058,sacem,
356856,sacem,264943,sacem,
356856,sacem,368234,sacem,
368234,sacem,105058,sacem,
368234,sacem,264943,sacem,
368234,sacem,356856,sacem,
398853,sacem,105058,sacem,
398853,sacem,264943,sacem,
398853,sacem,356856,sacem,
398853,sacem,368234,sacem,
247334,proximus plc,398154,proximus groupe,
247361,emma & chloé,267797,emma & chloé,
247399,royal canin,27617,royal canin,
247449,salezeo,356836,salezeo,
247499,ebp informatique,37198,ebp informatique,
305705,ebp informatique,37198,ebp informatique,
247597,twenty nails,315577,twenty nails,
247614,kuehne + nagel inc,65091,kuehne + nagel inc,
247614,kuehne + nagel inc,363390,kühne + nagel,
247620,hobbs,265777,hobbs,
247644,districenter,266148,distri center,
247697,fleurance nature,268497,fleurance nature,
247775,cnaf caisse nationales d allocations familiales,43002,caf.fr,
417827,caisse nationale des allocations familiales cnaf caf,43002,caf.fr,
247963,chausport,105241,spodis,
248095,brew dog,399365,brewdog,
248118,permigo,418424,permigo,
248141,culture vélo,412159,culture velo_groupe peloton_cyclelab,
248362,mirakl,11099,mirakl,
332910,mirakl,11099,mirakl,
361437,mirakl,11099,mirakl,
248441,sigvaris inc,418811,sigvaris,
248456,aliaxis,358051,aliaxis,
248540,bwt france,418779,bwt,
248626,dulux decorator centre,235973,akzo nobel n.v,
248626,dulux decorator centre,352096,akzo nobel,
358378,akzo nobel nederland bv,235973,akzo nobel n.v,
358378,akzo nobel nederland bv,352096,akzo nobel,
248750,crédit agricole sudmediterranee,16983,crédit agricole sud méditerranée,
248750,crédit agricole sudmediterranee,350862,crédit agricole sud méditerranée,
248833,litrimarché,265256,litrimarche,
248839,mr.bricolage,353070,mr bricolage,
398927,mr bricolage,248839,mr.bricolage,
398927,mr bricolage,353070,mr bricolage,
248840,sfr,160411,mairie  autignylepetit,
248931,eurowings,418605,eurowings digital gmbh,
249490,smashfly technologies inc,49649,smashfly technologies,
249579,sword group,21454,sword group,
249604,a2 consulting,9721,a2 consulting,
249635,axens,50903,axens,
249661,le lab rh,11581,le lab rh,
249740,procter & gamble,84262,procter & gamble,
249740,procter & gamble,369282,procter & gamble,
249740,procter & gamble,370573,procter & gamble,
360020,procter & gamble europe s.a.,84262,procter & gamble,
360020,procter & gamble europe s.a.,369282,procter & gamble,
360020,procter & gamble europe s.a.,370573,procter & gamble,
360741,pg,84262,procter & gamble,
360741,pg,369282,procter & gamble,
360741,pg,370573,procter & gamble,
362468,procter & gamble fr,84262,procter & gamble,
362468,procter & gamble fr,369282,procter & gamble,
362468,procter & gamble fr,370573,procter & gamble,
249790,ad.fr,42268,ad.fr,
249826,cartier,58443,cartier,
249826,cartier,367345,cartier international,
267752,cartier,58443,cartier,
267752,cartier,367345,cartier international,
368774,cartier,58443,cartier,
368774,cartier,367345,cartier international,
383952,société cartier,58443,cartier,
383952,société cartier,367345,cartier international,
249944,groupe ramsay générale de santé,312068,ramsay générale de santé,
250016,sgs,56607,sgs,
250038,groupe nge,22689,groupenge.fr,
250058,rabot dutilleul,63972,rabot dutilleul,
250088,andra,13188,andra,
250092,bouygues construction,73759,bouygues construction,
250108,willis towers watson | groupe,43654,willis towers watson,
345177,willis towers watson | france,43654,willis towers watson,
250113,universal music group,35665,universal music group,
250114,"united airlines, inc",56746,united,
250164,axa assistance ltd,69370,axa assistance,
250195,disneyland france,369330,disneyland paris,
369330,disneyland paris,250195,disneyland france,
370472,disneyland paris,250195,disneyland france,
370472,disneyland paris,369330,disneyland paris,
250247,oppbtp,23749,oppbtp,
250259,itce,37155,itce,
250349,team one hr services,27252,team one,
250406,foncia groupe,211856,foncia,
250406,foncia groupe,366971,foncia,
250425,banque populaire,414685,banque populaire_rhone alpes_bpce,
250460,philip morris international | groupe,236782,philip morris international management sa,
252233,philip morris international (archive),236782,philip morris international management sa,
252233,philip morris international (archive),250460,philip morris international | groupe,
250491,isagri | france,28279,isagri france,
250582,groupama legal protection,177622,groupama protection juridique,
250610,banque bcp,74266,banque bcp,
250610,banque bcp,84150,banque bcp,
368961,banque bcp,74266,banque bcp,
368961,banque bcp,84150,banque bcp,
368961,banque bcp,250610,banque bcp,
250651,groupe aef sas,55298,groupe aef,
250678,groupe hospitalier diaconesses croix saintsimon,52947,groupe hospitalier diaconesses croix saintsimon,
250723,truffaut,44159,truffaut,
250723,truffaut,248494,truffaut,
250723,truffaut,351210,truffaut,
250723,truffaut,368661,truffaut,
360566,jullien truffaut (groupe),44159,truffaut,
360566,jullien truffaut (groupe),248494,truffaut,
360566,jullien truffaut (groupe),351210,truffaut,
360566,jullien truffaut (groupe),368661,truffaut,
368661,truffaut,44159,truffaut,
368661,truffaut,248494,truffaut,
368661,truffaut,351210,truffaut,
250735,mnt,47039,mnt,
250735,mnt,245940,mnt,
351081,mnt  mutuelle nationale territoriale,47039,mnt,
351081,mnt  mutuelle nationale territoriale,245940,mnt,
250845,fidal,66131,fidal,
250879,heppner,61361,heppner,
250885,thyssenkrupp,20669,thyssenkrupp ag,
250928,cora,367705,cora france,
250956,pataugas,65911,pataugas,
250966,ocp répartition,18177,ocp u0026vous,
250992,edf,105281,edf energy,
399202,edf energy uk,105281,edf energy,
251046,altedia sa,72008,altedia sa,
251093,canal +,27219,canal,
251170,carlson wagonlit travel,19248,carlson wagonlit travel,
251177,système u,104932,systeme u,
355314,systeme u,104932,systeme u,
355314,systeme u,251177,système u,
251244,exprimm it,47056,exprimm it,
251288,dhl,369300,dhl express,
251288,dhl,421742,dhl international gmbh (deg4),
317191,dhl,369300,dhl express,
317191,dhl,421742,dhl international gmbh (deg4),
351610,dhl,369300,dhl express,
351610,dhl,421742,dhl international gmbh (deg4),
251322,bouygues telecom,58456,bouygues telecom,
251322,bouygues telecom,352967,bouyguestelecom,
352967,bouyguestelecom,58456,bouygues telecom,
251332,croixrouge française,25582,croixrouge française,
251332,croixrouge française,167689,centre medico chirurgical et de readaptation des massues,
251332,croixrouge française,245557,croixrouge française,
251332,croixrouge française,367392,croix rouge francaise,
349743,croix rouge française,25582,croixrouge française,
349743,croix rouge française,167689,centre medico chirurgical et de readaptation des massues,
349743,croix rouge française,245557,croixrouge française,
349743,croix rouge française,367392,croix rouge francaise,
367992,croixrouge française,25582,croixrouge française,
367992,croixrouge française,167689,centre medico chirurgical et de readaptation des massues,
367992,croixrouge française,245557,croixrouge française,
367992,croixrouge française,367392,croix rouge francaise,
251364,sport 2000,367549,sport 2000 france,
251384,département des hautsdeseine,20172,département des hautsdeseine,
251389,virbac,18029,virbac,
251440,msd,21303,msd,
251461,teads,303604,teads,
251483,ambroise paré,26155,ambroise paré,
251490,synergie,76695,synergie,
251490,synergie,178067,synergie,
251490,synergie,312613,synergie,
302015,synergie,76695,synergie,
302015,synergie,178067,synergie,
302015,synergie,312613,synergie,
251519,"mattel, inc.",12594,"mattel, inc.",
251533,stago,46441,stago,
251603,solvay,105320,solvay,
251603,solvay,265357,solvay,
252907,solvay sa,105320,solvay,
252907,solvay sa,265357,solvay,
406066,solvay,105320,solvay,
406066,solvay,265357,solvay,
251627,oms synergie,47220,oms synergie,
251656,maif,35044,maif,
251704,hachette livre,53315,hachette livre,
251706,lfb,72258,lfb,
251784,clarins,72036,"clarins usa, inc.",
251816,banque casino,33358,banque casino,
251816,banque casino,80675,banque casino,
251816,banque casino,105728,banque casino,
265619,banque casino,33358,banque casino,
265619,banque casino,80675,banque casino,
265619,banque casino,105728,banque casino,
252650,celio*,249970,celio,
252650,celio*,259146,celio international,
252650,celio*,267222,celio,
267222,celio,249970,celio,
267222,celio,259146,celio international,
253248,top brands  pizza hut,240461,pizza hut be,
253356,docapost,399182,docapost,
254239,stade toulousain,309047,stade toulousain rugby,
254306,manor,82972,manor,
254306,manor,266321,manor,
407079,manorch,82972,manor,
407079,manorch,266321,manor,
255543,cbc banque & assurance,235211,cbc banque sa,
257624,exxon mobil chemical europe inc,105138,exxonmobil,
258689,canon fr,265802,canon,
259149,lg electronics,267458,lg electronics france,
259419,klm,105352,air franceklm benelux,
259818,point carré,267170,point carre,
261887,aigle azur,105122,aigle azur,
261887,aigle azur,308439,aigle azur,
262542,adoma sa,189092,cdc habitat,
262647,mobalpa,193788,mobalpa,
266260,mobalpa (fournier sa),193788,mobalpa,
262671,nrj,104415,nrj group,
262671,nrj,303977,nrj group,
262775,petitsfils,202505,petitsfils développement,
262804,sommet education,27991,sommet education,
263185,delhaize,421747,aholddelhaize,
263463,natup,305321,natup.coop,
263470,"stet, sa",303643,stet,
263497,fitness park,303557,fitness park,
263603,cpa,308932,audit cpa,
263614,sd services,305117,sdservices.fr,
263900,sephora sa,369707,sephora españa,
265186,bayi trucks,304473,bayi auto,
265204,sabre,267654,sabre,
371443,sabre,267654,sabre,
265259,bricoman (groupe adeo),79076,bricoman,
265259,bricoman (groupe adeo),392913,bricoman,
367038,bricoman france,79076,bricoman,
367038,bricoman france,392913,bricoman,
265287,lancel,54744,lancel sogedi s.a.,
265299,sandro (groupe smcp),105082,sandro,
265403,ralph lauren media llc,249025,ralph lauren uk,
265403,ralph lauren media llc,383959,ralph lauren  usa,
265403,ralph lauren media llc,389018,ralph lauren,
412785,polo ralph lauren ltd,249025,ralph lauren uk,
412785,polo ralph lauren ltd,383959,ralph lauren  usa,
412785,polo ralph lauren ltd,389018,ralph lauren,
265408,match,71230,supermarchésmatch,
265408,match,105514,supermarches match,
352256,world organization for animal health,71230,supermarchésmatch,
352256,world organization for animal health,105514,supermarches match,
352256,world organization for animal health,265408,match,
265420,arkopharma,105916,arkopharma,
265444,birchbox,104349,birchbox,
265449,sciences po,246469,sciences po,
303465,sciences po,246469,sciences po,
265466,sezane,83754,sézane,
265466,sezane,349421,sézane,
369393,sézane,83754,sézane,
369393,sézane,349421,sézane,
399006,sezane,83754,sézane,
399006,sezane,349421,sézane,
265473,caroll (groupe vivarte),245402,caroll,
265511,redsen consulting,238733,redsen consulting,
306091,redsen consulting,238733,redsen consulting,
265556,alexander mcqueen,47119,alexander mcqueen,
265556,alexander mcqueen,390595,alexander mcqueen,
265574,space nk,244114,space nk,
265587,académie de nantes,242507,académie de nantes,
265662,new yorker,234578,new yorker groupservices international gmbh & co. kg,
392225,new yorker,234578,new yorker groupservices international gmbh & co. kg,
392225,new yorker,265662,new yorker,
265823,grain de malice,56021,grain de malice,
265823,grain de malice,213148,grain de malice,
265823,grain de malice,388044,grain de malice,
303829,grain de malice,56021,grain de malice,
303829,grain de malice,213148,grain de malice,
303829,grain de malice,265823,grain de malice,
303829,grain de malice,388044,grain de malice,
265834,pierre frey,257680,pierre frey,
265838,harvey nichols,234335,harvey nichols,
265852,midas,105731,midas,
265922,alltricks,172886,alltricks,
265922,alltricks,371740,alltricks,
265952,optical discount,241421,optical discount,
266084,bio c  bon,244252,bio c’ bon,
266098,essilor,40600,essilor,
398693,essilor fr,40600,essilor,
266212,wanimo,105205,wanimo,
266229,blanche porte,104773,blanche porte,
266234,gstar,255493,gstar,
266319,quiksilver (na pali sa),105943,boardriders group europe,
266341,wavestone,249686,wavestone,
266341,wavestone,361984,wavestone us,
266368,filorga,239778,laboratoires filorga,
266402,ovh ltd,245519,ovh ltd,
266404,amefa france,373624,chef et sommelier,
266625,tissot,106008,swatch france,
266628,lenotre,42594,lenôtre,
266657,moa,240733,moa paris,
266657,moa,387964,moa paris,
266707,lavinia,104677,lavinia,
266777,bsh electromenager france,254251,bsh huishoudapparaten b.v.,
266834,laboratoires cinq mondes,232132,cinq mondes,
266846,brantano,252445,brantano,
266860,beauty success,83115,beauty success  la franchise,
266860,beauty success,388233,beauty success,
266868,quechua,105294,quechua,
267088,heyraud (groupe eram),234526,heyraud,
267127,sinequanone,106141,sinequanone,
267154,interior s,372112,interior s,
267183,zilli,104591,zilli,
267440,sisley,30261,sisley,
352149,sisley,30261,sisley,
267442,happy chic group,76884,happychic,
267442,happy chic group,350107,happychicgroup,
368140,happychic,76884,happychic,
368140,happychic,350107,happychicgroup,
267548,le palais des thes,61837,palais des thés,
267548,le palais des thes,104669,palais des thés,
267579,dyson france,104909,dyson,
267688,du bruit dans la cuisine,248663,du bruit dans la cuisine,
267698,soloptical,393617,soloptical,
267711,zadig et voltaire,79148,zadig & voltaire,
367074,zadig & voltaire,79148,zadig & voltaire,
267718,casa,254903,casa international n.v.,
267769,swarovski,388938,swarovski,
267778,alice delice,244432,alice délice,
267836,agnes b,304657,agnès b.,
267836,agnes b,394174,agnès b.,
267906,eugène perma,104992,eugène perma france,
267920,april group,21781,april,
267940,soul ecommerce,105156,soul ecommece,
267962,provadys,235851,provadys,
267987,louyetu,244555,lõu.yetu,
268028,planet parfum,235748,planet parfum,
415882,distriplus_planet parfum,235748,planet parfum,
268062,maty,105117,maty,
268078,fortnum & mason,245954,fortnum & mason,
268144,mma assurances,390206,mma,
268161,chopard,105420,chopard france,
268242,point p,79037,point.p,
369246,point p,79037,point.p,
370611,point p,79037,point.p,
268262,advisa,247433,advisa digital agency,
268274,bayer,44598,bayer,
268274,bayer,81933,bayer healthcare de,
268274,bayer,261146,bayer ag,
268346,biomonde,248035,biomonde,
395455,biomonde,248035,biomonde,
395455,biomonde,268346,biomonde,
268355,lagardère active,235039,lagardereactive.com,
268409,wishibam,233134,wishibam,
268435,aubade paris,73798,aubade paris,
268435,aubade paris,391272,aubade paris,
268604,czech & speake,394030,czech & speake,
268614,zeb,105120,zeb,
268736,cci bourgogne,243368,cci bourgogne,
277752,questel,65643,questel,
277756,ekinops,157207,ekinops,
277760,interxion france,50670,interxion,
277818,ekosport,265402,ekosport,
283715,miele france,418723,miele france,
299544,poujoulat sa,66161,poujoulat sa,
299648,childrensalon,394115,childrensalon ltd,
299990,hulu,19428,hulu,
300285,cloudera,58878,cloudera,
301006,axeria iard,71777,axeria iard,
301057,jumpwork,27725,jumpwork,
301217,cerise et potiron,325036,cerise et potiron,
301223,beg ingénierie,19993,beg ingénierie,
301268,mutest,69858,mutest,
301337,exolys search & hr consulting,35069,exolys search & hr consulting,
301464,ima technologies,49580,ima technologies,
301504,neoness,58752,neoness,
301504,neoness,358344,neonessforme,
301545,media transports,15869,mediatransports,
301583,doras,53514,doras,
301629,id systemes,40394,id systemes,
301655,lincoln,19579,lincoln,
301664,groupe bernard,78218,groupe bernard (automotive),
301664,groupe bernard,166604,bernard participations,
367855,groupe bernard,78218,groupe bernard (automotive),
367855,groupe bernard,166604,bernard participations,
369196,groupe bernard,78218,groupe bernard (automotive),
369196,groupe bernard,166604,bernard participations,
301667,resah,72094,resah,
301683,elivie,51060,marque :,
301727,greenyellow,9852,greenyellow,
301727,greenyellow,67734,greenyellow,
359852,greenyellow,9852,greenyellow,
359852,greenyellow,67734,greenyellow,
301744,bpd marignan immobilier sas,49052,bpd marignan immobilier sas,
301777,logirep,300923,"groupe polylogis, operateur global de l habitat",
301799,acta,38808,acta  les instituts techniques agricoles,
301838,electrogeloz,32366,electrogeloz,
301856,digitre group,14757,digitregroup.com,
301893,my expat,405354,my expat,
301907,cvo europe,21550,cvo europe,
301977,saagie,31652,saagie,
301989,oogarden,72135,oogarden.com,
302063,frans bonhomme,13981,frans bonhomme,
302085,forch,66943,forch.fr,
302107,ccm benchmark,64379,ccm benchmark,
302107,ccm benchmark,224276,ccm benchmark,
302112,korian,52198,korian,
302161,afe (audit finance expert),45984,afe (audit finance expert),
302172,groupe marck,41761,groupe marck,
302200,champagne mumm,51476,champagne mumm,
302254,hôpital de houdan,333883,hopital de houdan,
302262,feeligo,73420,feeligo,
302269,valorem,26426,valorem,
302294,amd consulting,26879,amd consulting,
302372,havas,83776,havas group,
302419,still gmbh,29983,still france,
302516,laboratoire aguettant,24014,laboratoire aguettant,
302557,abhabitat,60639,ab habitat,
302560,albingia,56631,albingia,
302643,axodyn,22531,axodyn innovation partagée,
302657,citel,37981,"citel, reliability in surge protection",
302673,mgs sales & marketing,40914,mgs sales & marketing,
302710,exponens,67780,exponens,
302710,exponens,397064,exponens,
376119,exponens,67780,exponens,
376119,exponens,397064,exponens,
302743,le calvez,24611,le calvez surgeles,
302790,barnes,15140,barnes,
302830,fram sas,20331,fram sas,
302897,five guys,79473,five guys,
302917,maisons pierre,59101,maisons pierre,
302927,chd groupe,66598,chdavexi.fr,
302928,study technologies,36047,study technologies,
302962,rhôn telecom,47765,rhon telecom,
302973,agefos pme,16343,agefos pme,
302982,cpage,39630,gip cpage,
303012,ovive,40802,ovive,
303053,adelius,17170,adelius,
303097,aldes,262523,aldes,
303170,louis dreyfus armateurs,47052,louis dreyfus armateurs (lda),
303193,antartic,59292,antartic a.s.a.,
303354,amorino usa,56904,amorino usa,
303354,amorino usa,169904,amorino,
303395,netnames limited,24038,netnames limited,
303439,up france,51076,up france,
303456,ntico technology,28188,ntico technology,
303598,fare.asso.fr,62556,fare.asso.fr,
303683,dalisys,27909,dalisys,
303694,cd sud,59394,cd sud,
303748,paris 2024,48541,paris 2024 olympic and paralympic games bid,
303860,axeal consultant,64598,axeal consultant,
303876,groupe atlantic,174043,groupe atlantic,
303939,cityone,20614,city one,
303948,economat des armées,33342,economat des armees,
303996,odity,42893,odity,
304046,gsviservices vi daf trucks and used trucks all brand,69088,gsviservices vi daf trucks and used trucks all brand,
304132,neurones,62041,neurones,
304208,les niveoles,41541,vtf l esprit vacances,
304308,selha group,21032,selha group,
304381,nacarat,36063,nacarat,
304441,smeno,13471,smeno,
304554,jerem,43252,jerem paris,
304592,eagle conseil,26283,eagle conseil,
304638,setelia,74122,setelia,
304643,lunalogic group,76032,lunalogic group,
304645,côté nature,40931,côté nature,
304671,centrale des artisans coiffeurs,31432,groupe cac,
304680,mapei,30852,mapei,
304685,sofip,263499,sofip,
304696,amg development,51371,gpdis france,
388075,pulsat,51371,gpdis france,
304777,hec paris,332946,hec paris,
304796,groupe oui care,263500,groupe oui care,
304888,agap2,13999,agap2,
305069,cuvee privee,73926,cuvee privee,
305070,top office,46418,top office,
370276,top office,46418,top office,
305159,maf roda agrobotic,28502,maf roda agrobotic,
305165,couthon conseil,70226,couthon conseil  recrutement data,
305177,solimut,75994,groupe solimut mutuelles de france,
305184,vicat,46969,vicat,
305213,l olivier assurances,41542,l olivier assurances,
305415,trioplast group,49989,trioplast industrial film,
305617,cementys,55084,cementys,
305751,fondation de l armée du salut,34194,fondation de l armée du salut,
305788,nelite,38540,nelite,
305798,adecco,56114,adecco,
305856,conseil national cerfrance,15311,cerfrance,
305857,igbmc,36366,igbmc,
305953,hef groupe,43163,hef groupe,
306027,myscript,40938,myscript,
306030,beezen,52385,beezen,
306074,syndicat des eaux d ile de france,57882,syndicat des eaux d ile de france (sedif),
306113,vim experts en ventilation,263491,vim experts en ventilation,
306120,ambition télécom & réseaux,15346,ambitiontelecom.com,
306237,coved,65246,coved,
306240,maneom,24109,maneom,
306368,ashland,58815,ashland,
306400,cotélac,66242,cotelac,
306426,groupe prunay,70596,groupe prunay sa,
306432,groupe schumacher,61635,groupe schumacher,
306455,loisireo,61943,loisireo,
306609,que choisir,47670,que choisir,
306629,gm consultant,60740,gm consultant,
306648,eng in technologies,69854,eng in technologies,
306659,adrar formation,66453,adrar formation,
306727,spc consultants,19295,spc consultants,
306731,njs faramia,21622,njsfaramia.com,
306865,datafirst,74861,datafirst sas,
306895,its group,50305,its group,
306913,group cva,76823,cva group,
306924,netsize,49906,link mobility as,
306928,indeed,56900,indeed,
306935,l agence télécom,17811,l agence télécom,
307066,materne industries,72942,materne,
307241,le gouessant,262641,le gouessant,
307292,colis prive,61301,colis prive,
307364,agreom,324953,agreom,
307379,flauraud,40309,flauraud,
307455,orkeis,60945,orkeis,
307474,lalique,37934,lalique,
307506,soufflet group,47318,soufflet group,
307521,fatton,60303,fatton,
307624,transports caillot,59213,transports caillot,
307626,cheval freres,421174,cheval freres,
307628,kimo,374186,kimo instruments,
307664,birdz,70711,birdz,
307685,apsia,17051,apsia,
307695,vapiano,263595,vapiano france,
307801,roquette,68492,roquette,
307868,poltronesofà,50949,poltronesofà,
307896,idc,35259,idc,
307902,hussor,55646,hussor sas,
307996,haute autorité de santé,19429,haute autorité de santé,
308051,logemloiret,38874,logemloiret,
308116,alfa3a,23174,alfa3a,
308268,groupe brangeon,16574,groupe brangeon,
308291,peaks,61590,peaks,
308594,jahia,43757,jahia solutions,
308597,firalp,60373,firalp,
308640,groupe le du,60719,le du (groupe),
308661,ofi asset management,39199,ofi asset management,
308665,vulcain ingénierie,55901,vulcain ingénierie,
308706,comptacom,47652,comptacom,
